feature_idx,cv_scores,avg_score,feature_names
"(0, 6, 14, 16, 17, 18, 19, 22, 25, 26, 31, 32, 33, 34, 36, 37, 38, 40, 44, 47, 49, 51, 52, 53, 56, 57, 58, 61, 62, 63, 68, 71, 72, 73, 74, 75, 77, 80, 81, 82, 83, 85, 88, 89, 91, 95)",[0.00613497 0.00409417 0.00614125],0.005456794619814004,"('gender', 'number_diagnoses', 'rosiglitazone', 'glyburide_metformin', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'race_Hispanic', 'discharge_disposition_id_Left_AMA', 'discharge_disposition_id_Not_Available', 'admission_source_id_Transferred_from_another_health_care_facility', 'diag_1_Circulatory', 'diag_1_Congenital_Anomalies', 'diag_1_Diabetes', 'diag_1_Endocrine__Nutritional__Metabolic__Immunity', 'diag_1_External_causes_of_injury', 'diag_1_Genitourinary', 'diag_1_Injury_and_Poisoning', 'diag_1_Nervous', 'diag_1_Respiratory', 'diag_1_Skin_and_Subcutaneous_Tissue', 'diag_2_Congenital_Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Infectious_and_Parasitic', 'diag_2_Injury_and_Poisoning', 'diag_2_Neoplasms', 'diag_2_Nervous', 'diag_2_Not_Required', 'diag_2_Skin_and_Subcutaneous_Tissue', 'diag_3_Diabetes', 'diag_3_Digestive', 'diag_3_Endocrine__Nutritional__Metabolic__Immunity', 'diag_3_External_causes_of_injury', 'diag_3_Genitourinary', 'diag_3_Injury_and_Poisoning', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not_Required', 'diag_3_Other_Symptoms', 'diag_3_Respiratory', 'max_glu_serum__300', 'max_glu_serum_None', 'A1Cresult__8', 'insulin_treatment_no_med')"
"(0, 6, 14, 16, 17, 18, 19, 22, 25, 26, 31, 32, 33, 34, 36, 37, 38, 40, 44, 47, 49, 51, 52, 53, 56, 57, 61, 62, 63, 68, 71, 72, 73, 74, 75, 77, 80, 81, 82, 83, 88, 89, 91, 95)",[0.00613497 0.00409417 0.00614125],0.005456794619814004,"('gender', 'number_diagnoses', 'rosiglitazone', 'glyburide_metformin', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'race_Hispanic', 'discharge_disposition_id_Left_AMA', 'discharge_disposition_id_Not_Available', 'admission_source_id_Transferred_from_another_health_care_facility', 'diag_1_Circulatory', 'diag_1_Congenital_Anomalies', 'diag_1_Diabetes', 'diag_1_Endocrine__Nutritional__Metabolic__Immunity', 'diag_1_External_causes_of_injury', 'diag_1_Genitourinary', 'diag_1_Injury_and_Poisoning', 'diag_1_Nervous', 'diag_1_Respiratory', 'diag_1_Skin_and_Subcutaneous_Tissue', 'diag_2_Congenital_Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Infectious_and_Parasitic', 'diag_2_Neoplasms', 'diag_2_Nervous', 'diag_2_Not_Required', 'diag_2_Skin_and_Subcutaneous_Tissue', 'diag_3_Diabetes', 'diag_3_Digestive', 'diag_3_Endocrine__Nutritional__Metabolic__Immunity', 'diag_3_External_causes_of_injury', 'diag_3_Genitourinary', 'diag_3_Injury_and_Poisoning', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not_Required', 'diag_3_Other_Symptoms', 'max_glu_serum__300', 'max_glu_serum_None', 'A1Cresult__8', 'insulin_treatment_no_med')"
"(0, 6, 14, 16, 17, 18, 19, 22, 25, 26, 31, 32, 33, 34, 36, 37, 38, 40, 44, 47, 49, 51, 52, 53, 56, 57, 58, 61, 62, 63, 68, 71, 72, 73, 74, 75, 77, 80, 81, 82, 83, 88, 89, 91, 95)",[0.00715746 0.00307062 0.00614125],0.005456445764512904,"('gender', 'number_diagnoses', 'rosiglitazone', 'glyburide_metformin', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'race_Hispanic', 'discharge_disposition_id_Left_AMA', 'discharge_disposition_id_Not_Available', 'admission_source_id_Transferred_from_another_health_care_facility', 'diag_1_Circulatory', 'diag_1_Congenital_Anomalies', 'diag_1_Diabetes', 'diag_1_Endocrine__Nutritional__Metabolic__Immunity', 'diag_1_External_causes_of_injury', 'diag_1_Genitourinary', 'diag_1_Injury_and_Poisoning', 'diag_1_Nervous', 'diag_1_Respiratory', 'diag_1_Skin_and_Subcutaneous_Tissue', 'diag_2_Congenital_Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Infectious_and_Parasitic', 'diag_2_Injury_and_Poisoning', 'diag_2_Neoplasms', 'diag_2_Nervous', 'diag_2_Not_Required', 'diag_2_Skin_and_Subcutaneous_Tissue', 'diag_3_Diabetes', 'diag_3_Digestive', 'diag_3_Endocrine__Nutritional__Metabolic__Immunity', 'diag_3_External_causes_of_injury', 'diag_3_Genitourinary', 'diag_3_Injury_and_Poisoning', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not_Required', 'diag_3_Other_Symptoms', 'max_glu_serum__300', 'max_glu_serum_None', 'A1Cresult__8', 'insulin_treatment_no_med')"
"(18, 34, 47, 51, 72, 80)",[0.00715746 0.00307062 0.00614125],0.005456445764512904,"('preceding_year_visits', 'diag_1_Diabetes', 'diag_1_Respiratory', 'diag_2_Congenital_Anomalies', 'diag_3_Digestive', 'diag_3_Neoplasms')"
"(18, 34, 47, 72, 80)",[0.00715746 0.00307062 0.00614125],0.005456445764512904,"('preceding_year_visits', 'diag_1_Diabetes', 'diag_1_Respiratory', 'diag_3_Digestive', 'diag_3_Neoplasms')"
"(0, 6, 14, 17, 18, 19, 22, 25, 26, 31, 32, 33, 34, 36, 37, 38, 40, 44, 47, 49, 51, 52, 53, 56, 57, 61, 62, 63, 68, 71, 72, 73, 74, 75, 77, 80, 81, 82, 83, 88, 89, 91, 95)",[0.00715746 0.00307062 0.00614125],0.005456445764512904,"('gender', 'number_diagnoses', 'rosiglitazone', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'race_Hispanic', 'discharge_disposition_id_Left_AMA', 'discharge_disposition_id_Not_Available', 'admission_source_id_Transferred_from_another_health_care_facility', 'diag_1_Circulatory', 'diag_1_Congenital_Anomalies', 'diag_1_Diabetes', 'diag_1_Endocrine__Nutritional__Metabolic__Immunity', 'diag_1_External_causes_of_injury', 'diag_1_Genitourinary', 'diag_1_Injury_and_Poisoning', 'diag_1_Nervous', 'diag_1_Respiratory', 'diag_1_Skin_and_Subcutaneous_Tissue', 'diag_2_Congenital_Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Infectious_and_Parasitic', 'diag_2_Neoplasms', 'diag_2_Nervous', 'diag_2_Not_Required', 'diag_2_Skin_and_Subcutaneous_Tissue', 'diag_3_Diabetes', 'diag_3_Digestive', 'diag_3_Endocrine__Nutritional__Metabolic__Immunity', 'diag_3_External_causes_of_injury', 'diag_3_Genitourinary', 'diag_3_Injury_and_Poisoning', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not_Required', 'diag_3_Other_Symptoms', 'max_glu_serum__300', 'max_glu_serum_None', 'A1Cresult__8', 'insulin_treatment_no_med')"
"(0, 6, 14, 17, 18, 19, 25, 26, 31, 32, 33, 34, 38, 40, 44, 47, 49, 51, 52, 53, 56, 57, 62, 63, 68, 71, 72, 73, 74, 75, 77, 80, 81, 82, 83, 88, 89, 91, 95)",[0.00715746 0.00409417 0.00511771],0.005456445764512904,"('gender', 'number_diagnoses', 'rosiglitazone', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'discharge_disposition_id_Left_AMA', 'discharge_disposition_id_Not_Available', 'admission_source_id_Transferred_from_another_health_care_facility', 'diag_1_Circulatory', 'diag_1_Congenital_Anomalies', 'diag_1_Diabetes', 'diag_1_Genitourinary', 'diag_1_Injury_and_Poisoning', 'diag_1_Nervous', 'diag_1_Respiratory', 'diag_1_Skin_and_Subcutaneous_Tissue', 'diag_2_Congenital_Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Infectious_and_Parasitic', 'diag_2_Nervous', 'diag_2_Not_Required', 'diag_2_Skin_and_Subcutaneous_Tissue', 'diag_3_Diabetes', 'diag_3_Digestive', 'diag_3_Endocrine__Nutritional__Metabolic__Immunity', 'diag_3_External_causes_of_injury', 'diag_3_Genitourinary', 'diag_3_Injury_and_Poisoning', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not_Required', 'diag_3_Other_Symptoms', 'max_glu_serum__300', 'max_glu_serum_None', 'A1Cresult__8', 'insulin_treatment_no_med')"
"(0, 6, 14, 17, 18, 19, 26, 32, 34, 40, 44, 47, 49, 51, 52, 53, 56, 57, 62, 63, 72, 75, 77, 80, 82, 88, 91, 95)",[0.00817996 0.00307062 0.00511771],0.005456096909211804,"('gender', 'number_diagnoses', 'rosiglitazone', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'discharge_disposition_id_Not_Available', 'diag_1_Circulatory', 'diag_1_Diabetes', 'diag_1_Injury_and_Poisoning', 'diag_1_Nervous', 'diag_1_Respiratory', 'diag_1_Skin_and_Subcutaneous_Tissue', 'diag_2_Congenital_Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Infectious_and_Parasitic', 'diag_2_Nervous', 'diag_2_Not_Required', 'diag_3_Digestive', 'diag_3_Genitourinary', 'diag_3_Injury_and_Poisoning', 'diag_3_Neoplasms', 'diag_3_Not_Required', 'max_glu_serum__300', 'A1Cresult__8', 'insulin_treatment_no_med')"
"(0, 6, 14, 17, 18, 19, 26, 32, 34, 40, 44, 47, 49, 51, 52, 53, 56, 57, 62, 63, 72, 77, 80, 82, 88, 91, 95)",[0.00817996 0.00307062 0.00511771],0.005456096909211804,"('gender', 'number_diagnoses', 'rosiglitazone', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'discharge_disposition_id_Not_Available', 'diag_1_Circulatory', 'diag_1_Diabetes', 'diag_1_Injury_and_Poisoning', 'diag_1_Nervous', 'diag_1_Respiratory', 'diag_1_Skin_and_Subcutaneous_Tissue', 'diag_2_Congenital_Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Infectious_and_Parasitic', 'diag_2_Nervous', 'diag_2_Not_Required', 'diag_3_Digestive', 'diag_3_Injury_and_Poisoning', 'diag_3_Neoplasms', 'diag_3_Not_Required', 'max_glu_serum__300', 'A1Cresult__8', 'insulin_treatment_no_med')"
"(0, 6, 14, 17, 18, 19, 26, 32, 34, 40, 44, 47, 49, 51, 52, 53, 56, 57, 62, 63, 72, 80, 82, 88, 91, 95)",[0.00817996 0.00307062 0.00511771],0.005456096909211804,"('gender', 'number_diagnoses', 'rosiglitazone', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'discharge_disposition_id_Not_Available', 'diag_1_Circulatory', 'diag_1_Diabetes', 'diag_1_Injury_and_Poisoning', 'diag_1_Nervous', 'diag_1_Respiratory', 'diag_1_Skin_and_Subcutaneous_Tissue', 'diag_2_Congenital_Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Infectious_and_Parasitic', 'diag_2_Nervous', 'diag_2_Not_Required', 'diag_3_Digestive', 'diag_3_Neoplasms', 'diag_3_Not_Required', 'max_glu_serum__300', 'A1Cresult__8', 'insulin_treatment_no_med')"
"(0, 6, 14, 17, 18, 19, 25, 26, 31, 32, 33, 34, 36, 37, 38, 40, 44, 47, 49, 51, 52, 53, 56, 57, 61, 62, 63, 68, 71, 72, 73, 74, 75, 77, 80, 81, 82, 83, 88, 89, 91, 95)",[0.00817996 0.00307062 0.00511771],0.005456096909211804,"('gender', 'number_diagnoses', 'rosiglitazone', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'discharge_disposition_id_Left_AMA', 'discharge_disposition_id_Not_Available', 'admission_source_id_Transferred_from_another_health_care_facility', 'diag_1_Circulatory', 'diag_1_Congenital_Anomalies', 'diag_1_Diabetes', 'diag_1_Endocrine__Nutritional__Metabolic__Immunity', 'diag_1_External_causes_of_injury', 'diag_1_Genitourinary', 'diag_1_Injury_and_Poisoning', 'diag_1_Nervous', 'diag_1_Respiratory', 'diag_1_Skin_and_Subcutaneous_Tissue', 'diag_2_Congenital_Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Infectious_and_Parasitic', 'diag_2_Neoplasms', 'diag_2_Nervous', 'diag_2_Not_Required', 'diag_2_Skin_and_Subcutaneous_Tissue', 'diag_3_Diabetes', 'diag_3_Digestive', 'diag_3_Endocrine__Nutritional__Metabolic__Immunity', 'diag_3_External_causes_of_injury', 'diag_3_Genitourinary', 'diag_3_Injury_and_Poisoning', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not_Required', 'diag_3_Other_Symptoms', 'max_glu_serum__300', 'max_glu_serum_None', 'A1Cresult__8', 'insulin_treatment_no_med')"
"(0, 6, 14, 17, 18, 19, 34, 40, 47, 51, 72, 80, 82, 91)",[0.00817996 0.00409417 0.00409417],0.005456096909211804,"('gender', 'number_diagnoses', 'rosiglitazone', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'diag_1_Diabetes', 'diag_1_Injury_and_Poisoning', 'diag_1_Respiratory', 'diag_2_Congenital_Anomalies', 'diag_3_Digestive', 'diag_3_Neoplasms', 'diag_3_Not_Required', 'A1Cresult__8')"
"(6, 14, 17, 18, 19, 34, 40, 47, 51, 72, 80, 82, 91)",[0.00817996 0.00409417 0.00409417],0.005456096909211804,"('number_diagnoses', 'rosiglitazone', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'diag_1_Diabetes', 'diag_1_Injury_and_Poisoning', 'diag_1_Respiratory', 'diag_2_Congenital_Anomalies', 'diag_3_Digestive', 'diag_3_Neoplasms', 'diag_3_Not_Required', 'A1Cresult__8')"
"(6, 17, 18, 19, 34, 40, 47, 51, 72, 80, 82, 91)",[0.00817996 0.00409417 0.00409417],0.005456096909211804,"('number_diagnoses', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'diag_1_Diabetes', 'diag_1_Injury_and_Poisoning', 'diag_1_Respiratory', 'diag_2_Congenital_Anomalies', 'diag_3_Digestive', 'diag_3_Neoplasms', 'diag_3_Not_Required', 'A1Cresult__8')"
"(0, 6, 14, 17, 18, 19, 26, 31, 32, 34, 38, 40, 44, 47, 49, 51, 52, 53, 56, 57, 62, 63, 72, 73, 74, 75, 77, 80, 81, 82, 88, 91, 95)",[0.00920245 0.00204708 0.00511771],0.005455748053910703,"('gender', 'number_diagnoses', 'rosiglitazone', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'discharge_disposition_id_Not_Available', 'admission_source_id_Transferred_from_another_health_care_facility', 'diag_1_Circulatory', 'diag_1_Diabetes', 'diag_1_Genitourinary', 'diag_1_Injury_and_Poisoning', 'diag_1_Nervous', 'diag_1_Respiratory', 'diag_1_Skin_and_Subcutaneous_Tissue', 'diag_2_Congenital_Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Infectious_and_Parasitic', 'diag_2_Nervous', 'diag_2_Not_Required', 'diag_3_Digestive', 'diag_3_Endocrine__Nutritional__Metabolic__Immunity', 'diag_3_External_causes_of_injury', 'diag_3_Genitourinary', 'diag_3_Injury_and_Poisoning', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not_Required', 'max_glu_serum__300', 'A1Cresult__8', 'insulin_treatment_no_med')"
"(0, 6, 14, 17, 18, 19, 26, 31, 32, 33, 34, 38, 40, 44, 47, 49, 51, 52, 53, 56, 57, 62, 63, 72, 73, 74, 75, 77, 80, 81, 82, 83, 88, 91, 95)",[0.00920245 0.00204708 0.00511771],0.005455748053910703,"('gender', 'number_diagnoses', 'rosiglitazone', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'discharge_disposition_id_Not_Available', 'admission_source_id_Transferred_from_another_health_care_facility', 'diag_1_Circulatory', 'diag_1_Congenital_Anomalies', 'diag_1_Diabetes', 'diag_1_Genitourinary', 'diag_1_Injury_and_Poisoning', 'diag_1_Nervous', 'diag_1_Respiratory', 'diag_1_Skin_and_Subcutaneous_Tissue', 'diag_2_Congenital_Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Infectious_and_Parasitic', 'diag_2_Nervous', 'diag_2_Not_Required', 'diag_3_Digestive', 'diag_3_Endocrine__Nutritional__Metabolic__Immunity', 'diag_3_External_causes_of_injury', 'diag_3_Genitourinary', 'diag_3_Injury_and_Poisoning', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not_Required', 'diag_3_Other_Symptoms', 'max_glu_serum__300', 'A1Cresult__8', 'insulin_treatment_no_med')"
"(0, 6, 14, 16, 17, 18, 19, 22, 25, 26, 31, 32, 33, 34, 36, 37, 38, 40, 44, 47, 48, 49, 51, 52, 53, 56, 57, 58, 61, 62, 63, 68, 71, 72, 73, 74, 75, 77, 80, 81, 82, 83, 85, 88, 89, 91, 95)",[0.00511247 0.00409417 0.00614125],0.005115962990638817,"('gender', 'number_diagnoses', 'rosiglitazone', 'glyburide_metformin', 'diabetesMed', 'preceding_year_visits', 'number_changes', 'race_Hispanic', 'discharge_disposition_id_Left_AMA', 'discharge_disposition_id_Not_Available', 'admission_source_id_Transferred_from_another_health_care_facility', 'diag_1_Circulatory', 'diag_1_Congenital_Anomalies', 'diag_1_Diabetes', 'diag_1_Endocrine__Nutritional__Metabolic__Immunity', 'diag_1_External_causes_of_injury', 'diag_1_Genitourinary', 'diag_1_Injury_and_Poisoning', 'diag_1_Nervous', 'diag_1_Respiratory', 'diag_1_Sense_Organs', 'diag_1_Skin_and_Subcutaneous_Tissue', 'diag_2_Congenital_Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Infectious_and_Parasitic', 'diag_2_Injury_and_Poisoning', 'diag_2_Neoplasms', 'diag_2_Nervous', 'diag_2_Not_Required', 'diag_2_Skin_and_Subcutaneous_Tissue', 'diag_3_Diabetes', 'diag_3_Digestive', 'diag_3_Endocrine__Nutritional__Metabolic__Immunity', 'diag_3_External_causes_of_injury', 'diag_3_Genitourinary', 'diag_3_Injury_and_Poisoning', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not_Required', 'diag_3_Other_Symptoms', 'diag_3_Respiratory', 'max_glu_serum__300', 'max_glu_serum_None', 'A1Cresult__8', 'insulin_treatment_no_med')"
