feature_idx,cv_scores,avg_score,feature_names
"(9, 16, 20, 23, 25, 27, 33, 41, 44, 46, 48, 51, 58, 59, 60, 63, 65, 67, 76, 81, 82, 84, 86)",[0.89860583 0.92015209 0.93654822],0.9184353815899241,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_Mental Disorders', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_2_Congenital Anomalies', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Infectious and Parasitic', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 23, 25, 27, 33, 41, 44, 46, 48, 51, 58, 59, 60, 63, 65, 67, 76, 77, 81, 82, 84, 86)",[0.89987326 0.93536122 0.91497462],0.9167363644356947,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_Mental Disorders', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_2_Congenital Anomalies', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 23, 25, 27, 33, 41, 44, 46, 48, 51, 58, 59, 60, 63, 65, 67, 70, 76, 77, 81, 82, 84, 86)",[0.89607098 0.91508238 0.91624365],0.909132337834737,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_Mental Disorders', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_2_Congenital Anomalies', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 23, 25, 27, 33, 38, 41, 44, 46, 48, 51, 58, 59, 60, 63, 65, 67, 70, 76, 77, 78, 81, 82, 84, 86)",[0.88086185 0.90367554 0.90736041],0.8972992650638325,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_2_Congenital Anomalies', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 23, 25, 27, 33, 41, 44, 46, 48, 51, 58, 59, 60, 63, 65, 67, 70, 76, 77, 78, 81, 82, 84, 86)",[0.87959442 0.90494297 0.90736041],0.8972992650638324,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_Mental Disorders', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_2_Congenital Anomalies', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 23, 25, 27, 33, 38, 41, 44, 46, 48, 51, 58, 59, 60, 63, 64, 65, 67, 70, 76, 77, 78, 81, 82, 84, 86)",[0.87072243 0.88846641 0.8857868 ],0.8816585495572583,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_2_Congenital Anomalies', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 23, 25, 27, 33, 38, 41, 44, 46, 48, 51, 57, 58, 59, 60, 63, 64, 65, 67, 70, 76, 77, 78, 81, 82, 84, 86)",[0.8504436  0.88973384 0.89213198],0.8774364731642144,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 23, 25, 27, 33, 38, 41, 44, 46, 48, 49, 51, 57, 58, 59, 60, 63, 64, 65, 67, 70, 76, 77, 78, 80, 81, 82, 84, 86)",[0.8504436  0.87198986 0.87182741],0.8647536237478528,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 23, 25, 27, 33, 38, 41, 44, 46, 48, 49, 51, 57, 58, 59, 60, 63, 64, 65, 67, 70, 76, 77, 78, 81, 82, 84, 86)",[0.84790875 0.87198986 0.87182741],0.8639086723325592,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 23, 25, 27, 33, 38, 41, 43, 44, 46, 48, 49, 51, 57, 58, 59, 60, 63, 64, 65, 67, 70, 76, 77, 78, 80, 81, 82, 84, 86)",[0.85804816 0.84537389 0.86294416],0.8554554052228291,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 23, 25, 27, 33, 37, 38, 41, 43, 44, 46, 48, 49, 51, 57, 58, 59, 60, 63, 64, 65, 67, 70, 76, 77, 78, 80, 81, 82, 84, 86)",[0.85804816 0.84410646 0.85913706],0.8537638939821873,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 23, 25, 27, 33, 37, 38, 41, 43, 44, 46, 48, 49, 51, 57, 58, 59, 60, 63, 64, 65, 66, 67, 70, 76, 77, 78, 80, 81, 82, 84, 86)",[0.85551331 0.84030418 0.84898477],0.8482674206893002,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 22, 23, 25, 27, 33, 37, 38, 41, 43, 44, 46, 48, 49, 51, 57, 58, 59, 60, 63, 64, 65, 66, 67, 70, 76, 77, 78, 80, 81, 82, 84, 86)",[0.82636248 0.83269962 0.83883249],0.8326315304128896,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs')"
"(9, 16, 20, 22, 23, 25, 27, 33, 37, 38, 41, 43, 44, 46, 48, 49, 51, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 74, 76, 77, 78, 80, 81, 82, 84, 86, 89)",[0.84030418 0.84537389 0.78680203],0.8241600346558754,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_None')"
