feature_idx,cv_scores,avg_score,feature_names
"(16, 18, 22, 25, 27, 28, 43, 46, 47, 49, 56, 59, 60, 62, 64, 67, 84)",[0.28131868 0.26529978 0.26633633],0.2709849302986924,"('glyburide-metformin', 'preceding_year_visits', 'race_Hispanic', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Neoplasms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Genitourinary', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Nervous', 'diag_2_Other Symptoms', 'diag_2_Sense Organs', 'diag_3_Pregnancy, Childbirth')"
"(16, 18, 22, 23, 25, 27, 28, 41, 43, 46, 47, 48, 49, 51, 53, 56, 59, 60, 62, 63, 64, 65, 67, 81, 84, 86, 93)",[0.28087774 0.26675384 0.26419911],0.2706102302147762,"('glyburide-metformin', 'preceding_year_visits', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Nervous', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Nervous', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'A1Cresult_Norm')"
"(16, 18, 22, 25, 27, 28, 43, 46, 47, 49, 59, 60, 64, 67, 84)",[0.28265525 0.26564885 0.26344743],0.27058384465911495,"('glyburide-metformin', 'preceding_year_visits', 'race_Hispanic', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Neoplasms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Other Symptoms', 'diag_2_Sense Organs', 'diag_3_Pregnancy, Childbirth')"
"(16, 18, 25, 27, 28, 46, 47, 49, 59, 60, 64, 84)",[0.28320726 0.26475084 0.26365578],0.27053796172475214,"('glyburide-metformin', 'preceding_year_visits', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Other Symptoms', 'diag_3_Pregnancy, Childbirth')"
"(16, 18, 25, 28, 46, 47, 49, 59, 60, 64, 84)",[0.28329298 0.26475084 0.2632865 ],0.2704434395414292,"('glyburide-metformin', 'preceding_year_visits', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Other Symptoms', 'diag_3_Pregnancy, Childbirth')"
"(16, 18, 25, 27, 28, 46, 47, 49, 59, 60, 64, 67, 84)",[0.28286491 0.26475084 0.26365578],0.27042384577361905,"('glyburide-metformin', 'preceding_year_visits', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Other Symptoms', 'diag_2_Sense Organs', 'diag_3_Pregnancy, Childbirth')"
"(16, 18, 22, 25, 27, 28, 46, 47, 49, 59, 60, 64, 67, 84)",[0.28286491 0.2649494  0.26336694],0.2703937525129771,"('glyburide-metformin', 'preceding_year_visits', 'race_Hispanic', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Other Symptoms', 'diag_2_Sense Organs', 'diag_3_Pregnancy, Childbirth')"
"(16, 18, 28, 46, 47, 49, 59, 60, 64, 84)",[0.28354584 0.2645795  0.26206475],0.2700633633809327,"('glyburide-metformin', 'preceding_year_visits', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Other Symptoms', 'diag_3_Pregnancy, Childbirth')"
"(16, 18, 28, 46, 47, 49, 59, 64, 84)",[0.28297807 0.26487641 0.26166514],0.26983987309132346,"('glyburide-metformin', 'preceding_year_visits', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Mental Disorders', 'diag_2_Other Symptoms', 'diag_3_Pregnancy, Childbirth')"
"(16, 18, 28, 47, 49, 59, 64, 84)",[0.28267477 0.26450825 0.26158537],0.26958946156101554,"('glyburide-metformin', 'preceding_year_visits', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Respiratory', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Mental Disorders', 'diag_2_Other Symptoms', 'diag_3_Pregnancy, Childbirth')"
"(18, 28, 47, 49, 59, 64, 84)",[0.28209094 0.26357535 0.26190476],0.2691903499794855,"('preceding_year_visits', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Respiratory', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Mental Disorders', 'diag_2_Other Symptoms', 'diag_3_Pregnancy, Childbirth')"
"(16, 18, 22, 23, 25, 27, 28, 41, 43, 46, 47, 48, 49, 51, 53, 56, 59, 60, 62, 63, 64, 65, 67, 72, 81, 84, 86, 93)",[0.27768912 0.26528632 0.26421086],0.26906209718747753,"('glyburide-metformin', 'preceding_year_visits', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Nervous', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Digestive', 'diag_3_Nervous', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'A1Cresult_Norm')"
"(9, 16, 18, 22, 23, 25, 27, 28, 41, 43, 46, 47, 48, 49, 51, 53, 56, 59, 60, 62, 63, 64, 65, 67, 72, 81, 84, 86, 93)",[0.27607745 0.26372199 0.26624204],0.2686804924892152,"('nateglinide', 'glyburide-metformin', 'preceding_year_visits', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Nervous', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Digestive', 'diag_3_Nervous', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'A1Cresult_Norm')"
"(18, 28, 47, 49, 59, 64)",[0.28254164 0.26274272 0.26044526],0.2685765390364965,"('preceding_year_visits', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Respiratory', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Mental Disorders', 'diag_2_Other Symptoms')"
"(7, 8, 9, 14, 16, 18, 20, 22, 23, 25, 27, 28, 29, 30, 33, 34, 35, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 75, 76, 77, 78, 79, 81, 82, 84, 85, 86, 87, 88, 91, 93, 94, 96)",[0.27744946 0.26589965 0.26103896],0.26812935505515384,"('metformin', 'repaglinide', 'nateglinide', 'rosiglitazone', 'glyburide-metformin', 'preceding_year_visits', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'admission_source_id_Not Available', 'admission_source_id_Referral', 'diag_1_Congenital Anomalies', 'diag_1_Diabetes', 'diag_1_Digestive', 'diag_1_Endocrine, Nutritional, Metabolic, Immunity', 'diag_1_Genitourinary', 'diag_1_Injury and Poisoning', 'diag_1_Mental Disorders', 'diag_1_Musculoskeletal System and Connective Tissue', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Endocrine, Nutritional, Metabolic, Immunity', 'diag_2_External causes of injury', 'diag_2_Genitourinary', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Nervous', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_2_Skin and Subcutaneous Tissue', 'diag_3_Circulatory', 'diag_3_Diabetes', 'diag_3_Digestive', 'diag_3_Endocrine, Nutritional, Metabolic, Immunity', 'diag_3_Genitourinary', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Respiratory', 'diag_3_Sense Organs', 'diag_3_Skin and Subcutaneous Tissue', 'max_glu_serum_>300', 'A1Cresult_>8', 'A1Cresult_Norm', 'insulin_treatment_insulin_only', 'insulin_treatment_other_meds')"
"(9, 16, 18, 22, 23, 25, 27, 28, 33, 41, 43, 46, 47, 48, 49, 51, 53, 56, 59, 60, 62, 63, 64, 65, 67, 72, 81, 84, 86, 93)",[0.27625    0.2624757  0.26428123],0.2676689756925586,"('nateglinide', 'glyburide-metformin', 'preceding_year_visits', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Congenital Anomalies', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Nervous', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Digestive', 'diag_3_Nervous', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'A1Cresult_Norm')"
"(9, 16, 18, 22, 23, 25, 27, 28, 33, 41, 43, 46, 47, 48, 49, 51, 53, 56, 59, 60, 62, 63, 64, 65, 67, 72, 81, 84, 85, 86, 93)",[0.28023033 0.25934352 0.26310832],0.2675607209862842,"('nateglinide', 'glyburide-metformin', 'preceding_year_visits', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Congenital Anomalies', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Nervous', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Digestive', 'diag_3_Nervous', 'diag_3_Pregnancy, Childbirth', 'diag_3_Respiratory', 'diag_3_Sense Organs', 'A1Cresult_Norm')"
"(7, 8, 9, 16, 18, 20, 22, 23, 25, 27, 28, 29, 30, 33, 35, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 58, 59, 60, 62, 63, 64, 65, 67, 68, 69, 71, 72, 73, 75, 76, 77, 78, 79, 81, 82, 84, 85, 86, 87, 93, 94, 96)",[0.27935723 0.26371571 0.2593068 ],0.2674599151557037,"('metformin', 'repaglinide', 'nateglinide', 'glyburide-metformin', 'preceding_year_visits', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'admission_source_id_Not Available', 'admission_source_id_Referral', 'diag_1_Congenital Anomalies', 'diag_1_Digestive', 'diag_1_Endocrine, Nutritional, Metabolic, Immunity', 'diag_1_Genitourinary', 'diag_1_Injury and Poisoning', 'diag_1_Mental Disorders', 'diag_1_Musculoskeletal System and Connective Tissue', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Diabetes', 'diag_2_Digestive', 'diag_2_Endocrine, Nutritional, Metabolic, Immunity', 'diag_2_External causes of injury', 'diag_2_Genitourinary', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Nervous', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_2_Skin and Subcutaneous Tissue', 'diag_3_Circulatory', 'diag_3_Diabetes', 'diag_3_Digestive', 'diag_3_Endocrine, Nutritional, Metabolic, Immunity', 'diag_3_Genitourinary', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Respiratory', 'diag_3_Sense Organs', 'diag_3_Skin and Subcutaneous Tissue', 'A1Cresult_Norm', 'insulin_treatment_insulin_only', 'insulin_treatment_other_meds')"
"(18, 28, 47, 49, 64)",[0.28013427 0.26212715 0.25984252],0.2673679785215313,"('preceding_year_visits', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Respiratory', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Other Symptoms')"
"(9, 16, 18, 20, 22, 23, 25, 27, 28, 33, 41, 43, 46, 47, 48, 49, 51, 53, 56, 58, 59, 60, 62, 63, 64, 65, 67, 72, 81, 84, 85, 86, 93)",[0.27678571 0.26337449 0.26141338],0.267191194415675,"('nateglinide', 'glyburide-metformin', 'preceding_year_visits', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Congenital Anomalies', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Nervous', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Digestive', 'diag_3_Nervous', 'diag_3_Pregnancy, Childbirth', 'diag_3_Respiratory', 'diag_3_Sense Organs', 'A1Cresult_Norm')"
"(9, 16, 18, 22, 23, 25, 27, 28, 33, 41, 43, 46, 47, 48, 49, 51, 53, 56, 58, 59, 60, 62, 63, 64, 65, 67, 72, 81, 84, 85, 86, 93)",[0.27529855 0.26103771 0.26411543],0.2668172308959796,"('nateglinide', 'glyburide-metformin', 'preceding_year_visits', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Congenital Anomalies', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Respiratory', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_Genitourinary', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Nervous', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Sense Organs', 'diag_3_Digestive', 'diag_3_Nervous', 'diag_3_Pregnancy, Childbirth', 'diag_3_Respiratory', 'diag_3_Sense Organs', 'A1Cresult_Norm')"
"(18, 28, 47, 64)",[0.27819776 0.26245154 0.25974805],0.26679911621674485,"('preceding_year_visits', 'discharge_disposition_id_Transferred to another medical facility', 'diag_1_Respiratory', 'diag_2_Other Symptoms')"
